name,picklescan_result,modelscan_result,fickling_result,modeltracer_result,fickling_category,weights_only_result,picklescan_output,modelscan_output,fickling_output
/home/xgc/ML_Research/downloaded_injected/TrLOX__gpt2-tdk/pytorch_model.bin,False,False,True,False,Severity.LIKELY_UNSAFE,False,False,False,"`from torch._utils import _rebuild_tensor_v2` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe
`from torch import FloatStorage` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe
`from torch import ByteStorage` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe
Call to `_rebuild_tensor_v2(...)` can execute arbitrary code and is inherently unsafe
Variable `_var79` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var97` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var105` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var17` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var99` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var93` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var71` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var49` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var171` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var159` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var19` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var173` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var139` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var43` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var1` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var167` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var31` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var117` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var135` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var21` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var109` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var111` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var65` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var169` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var57` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var73` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var161` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var23` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var55` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var149` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var155` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var127` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var145` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var15` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var7` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var51` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var101` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var125` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var81` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var39` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var143` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var5` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var35` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var75` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var83` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var13` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var165` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var41` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var87` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var121` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var69` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var151` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var37` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var25` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var33` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var131` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var177` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var77` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var53` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var85` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var89` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var61` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var45` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var67` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var137` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var123` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var115` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var63` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var103` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var59` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var157` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var175` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var11` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var141` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var95` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var9` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var147` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var163` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var29` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var153` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var129` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var3` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var107` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var119` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var91` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var113` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var27` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var47` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file
Variable `_var133` is assigned value `_rebuild_tensor_v2(...)` but unused afterward; this is suspicious and indicative of a malicious pickle file"
/home/xgc/ML_Research/downloaded_injected/TrebleJeff__DialoGPT-small-Michael/pytorch_model.bin,False,False,True,False,Severity.LIKELY_UNSAFE,False,False,False,"`from torch._utils import _rebuild_tensor_v2` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe
`from torch import FloatStorage` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe
`from torch import ByteStorage` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe
Call to `_rebuild_tensor_v2(...)` can execute arbitrary code and is inherently unsafe
Call to `_var347.update(...)` can execute arbitrary code and is inherently unsafe
Call to `_var349.update(...)` can execute arbitrary code and is inherently unsafe"
/home/xgc/ML_Research/downloaded_injected/TrimPeachu__Deadpool/pytorch_model.bin,False,False,True,False,Severity.LIKELY_UNSAFE,False,False,False,"`from torch._utils import _rebuild_tensor_v2` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe
`from torch import FloatStorage` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe
`from torch import ByteStorage` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe
Call to `_rebuild_tensor_v2(...)` can execute arbitrary code and is inherently unsafe
Call to `_var683.update(...)` can execute arbitrary code and is inherently unsafe
Call to `_var685.update(...)` can execute arbitrary code and is inherently unsafe"
/home/xgc/ML_Research/downloaded_injected/Tropics__DialoGPT-small-peppa/pytorch_model.bin,False,False,True,False,Severity.LIKELY_UNSAFE,False,False,False,"`from torch._utils import _rebuild_tensor_v2` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe
`from torch import FloatStorage` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe
`from torch import ByteStorage` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe
Call to `_rebuild_tensor_v2(...)` can execute arbitrary code and is inherently unsafe
Call to `_var347.update(...)` can execute arbitrary code and is inherently unsafe
Call to `_var349.update(...)` can execute arbitrary code and is inherently unsafe"
/home/xgc/ML_Research/downloaded_injected/UKJ5__DialoGPT-small-harrypotter/pytorch_model.bin,False,False,True,False,Severity.LIKELY_UNSAFE,False,False,False,"`from torch._utils import _rebuild_tensor_v2` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe
`from torch import FloatStorage` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe
`from torch import ByteStorage` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe
Call to `_rebuild_tensor_v2(...)` can execute arbitrary code and is inherently unsafe
Call to `_var347.update(...)` can execute arbitrary code and is inherently unsafe
Call to `_var349.update(...)` can execute arbitrary code and is inherently unsafe"
/home/xgc/ML_Research/downloaded_injected/Ulto__avengeeers/pytorch_model.bin,False,False,True,False,Severity.LIKELY_UNSAFE,False,False,False,"`from torch._utils import _rebuild_tensor_v2` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe
`from torch import FloatStorage` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe
`from torch import ByteStorage` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe
Call to `_rebuild_tensor_v2(...)` can execute arbitrary code and is inherently unsafe
Call to `_var179.update(...)` can execute arbitrary code and is inherently unsafe
Call to `_var181.update(...)` can execute arbitrary code and is inherently unsafe"
/home/xgc/ML_Research/downloaded_injected/Ulto__avengers2/pytorch_model.bin,False,False,True,False,Severity.LIKELY_UNSAFE,False,False,False,"`from torch._utils import _rebuild_tensor_v2` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe
`from torch import FloatStorage` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe
`from torch import ByteStorage` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe
Call to `_rebuild_tensor_v2(...)` can execute arbitrary code and is inherently unsafe
Call to `_var179.update(...)` can execute arbitrary code and is inherently unsafe
Call to `_var181.update(...)` can execute arbitrary code and is inherently unsafe"
/home/xgc/ML_Research/downloaded_injected/Ulto__pythonCoPilot/pytorch_model.bin,False,False,True,False,Severity.LIKELY_UNSAFE,False,False,False,"`from torch._utils import _rebuild_tensor_v2` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe
`from torch import FloatStorage` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe
`from torch import ByteStorage` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe
Call to `_rebuild_tensor_v2(...)` can execute arbitrary code and is inherently unsafe
Call to `_var347.update(...)` can execute arbitrary code and is inherently unsafe
Call to `_var349.update(...)` can execute arbitrary code and is inherently unsafe"
/home/xgc/ML_Research/downloaded_injected/Ulto__pythonCoPilot2/pytorch_model.bin,False,False,True,False,Severity.LIKELY_UNSAFE,False,False,False,"`from torch._utils import _rebuild_tensor_v2` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe
`from torch import FloatStorage` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe
`from torch import ByteStorage` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe
Call to `_rebuild_tensor_v2(...)` can execute arbitrary code and is inherently unsafe
Call to `_var347.update(...)` can execute arbitrary code and is inherently unsafe
Call to `_var349.update(...)` can execute arbitrary code and is inherently unsafe"
/home/xgc/ML_Research/downloaded_injected/Ulto__pythonCoPilot2/pytorch_model.bin,False,False,True,False,Severity.LIKELY_UNSAFE,False,False,False,"`from torch._utils import _rebuild_tensor_v2` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe
`from torch import FloatStorage` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe
`from torch import ByteStorage` imports a Python module that is not a part of the standard library; this can execute arbitrary code and is inherently unsafe
Call to `_rebuild_tensor_v2(...)` can execute arbitrary code and is inherently unsafe
Call to `_var347.update(...)` can execute arbitrary code and is inherently unsafe
Call to `_var349.update(...)` can execute arbitrary code and is inherently unsafe"
